time,taker,case,base,quote,price,quantity
2022-10-11 22:47:10.875148,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0584,2329
2022-10-11 22:47:10.875148,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.39,784
2022-10-11 22:47:10.875148,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.0483,487
2022-10-11 22:47:10.875148,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.0483,1084
2022-10-11 22:47:10.875148,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.39,60
2022-10-11 22:47:05.239668,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0479,1812
2022-10-11 22:47:05.239668,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.39,33
2022-10-11 22:46:59.5867,Alameda,sell,Mango,USD Coin,0.1372,817
2022-10-11 22:46:59.5867,Alameda,sell,Mango,USD Coin,0.1366,1154
2022-10-11 22:46:59.5867,Alameda,sell,Mango,USD Coin,0.136,860
2022-10-11 22:46:59.5867,Alameda,sell,Mango,USD Coin,0.1348,3065
2022-10-11 22:46:59.5867,Alameda,sell,Mango,USD Coin,0.1301,6913
2022-10-11 22:46:59.5867,Alameda,sell,Mango,USD Coin,0.133,3098
2022-10-11 22:46:59.5867,Alameda,sell,Mango,USD Coin,0.1378,1173
2022-10-11 22:46:48.877704,Alameda,sell,Mango,USD Coin,0.1769,2729
2022-10-11 22:46:48.877704,Alameda,sell,Mango,USD Coin,0.1833,960
2022-10-11 22:46:48.877704,Alameda,sell,Mango,USD Coin,0.1825,765
2022-10-11 22:46:48.877704,Alameda,sell,Mango,USD Coin,0.1817,951
2022-10-11 22:46:48.877704,Alameda,sell,Mango,USD Coin,0.1809,795
2022-10-11 22:46:48.877704,Alameda,sell,Mango,USD Coin,0.1793,2621
2022-10-11 22:46:48.877704,Alameda,sell,Mango,USD Coin,0.173,6050
2022-10-11 22:46:38.036241,cb0a0c31cee0d64d31cd3a727098cae9810e82453f04774994ac00c1e7546689,buy,Mango,USD Coin,0.0598,1843
2022-10-11 22:46:38.036241,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0469,1218
2022-10-11 22:46:38.036241,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0492,1638
2022-10-11 22:46:38.036241,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.25,448
2022-10-11 22:46:38.036241,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0598,1670
2022-10-11 22:46:38.036241,8d8f9edba004578dc7289e53e2232bee5a3e39a90cf81724a21482932761205c,buy,Mango,USD Coin,0.0598,940
2022-10-11 22:46:38.036241,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.0598,930
2022-10-11 22:46:38.036241,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.0598,1019
2022-10-11 22:46:38.036241,8d8f9edba004578dc7289e53e2232bee5a3e39a90cf81724a21482932761205c,buy,Mango,USD Coin,0.0598,940
2022-10-11 22:46:38.036241,8d8f9edba004578dc7289e53e2232bee5a3e39a90cf81724a21482932761205c,buy,Mango,USD Coin,0.0598,221
2022-10-11 22:46:38.036241,8d8f9edba004578dc7289e53e2232bee5a3e39a90cf81724a21482932761205c,buy,Mango,USD Coin,0.25,172
2022-10-11 22:46:38.036241,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0478,522
2022-10-11 22:46:38.036241,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0478,1255
2022-10-11 22:46:38.036241,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.25,159
2022-10-11 22:46:32.039052,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0476,1141
2022-10-11 22:46:32.039052,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.25,182
2022-10-11 22:46:26.265972,8d8f9edba004578dc7289e53e2232bee5a3e39a90cf81724a21482932761205c,buy,Mango,USD Coin,0.25,208
2022-10-11 22:46:26.265972,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.197,266
2022-10-11 22:46:26.265972,8d8f9edba004578dc7289e53e2232bee5a3e39a90cf81724a21482932761205c,buy,Mango,USD Coin,0.0478,1264
2022-10-11 22:46:20.694956,8e66576acbfa17adaccd39a503ae7a38274d9580853d31c01141d290bf35df9e,buy,Mango,USD Coin,0.5,679
2022-10-11 22:46:20.694956,8e66576acbfa17adaccd39a503ae7a38274d9580853d31c01141d290bf35df9e,buy,Mango,USD Coin,0.0557,6441
2022-10-11 22:46:20.694956,Alameda,sell,Mango,USD Coin,0.0594,5
2022-10-11 22:46:15.674307,0c1f98637531db36897261f32cc4d4d6840397edfa8d1930c0ba0dd22fb589dc,sell,Mango,USD Coin,0.2224,863
2022-10-11 22:46:15.674307,Alameda,sell,Mango,USD Coin,0.05,18
2022-10-11 22:46:15.674307,Alameda,sell,Mango,USD Coin,0.0478,1
2022-10-11 22:46:15.674307,0c1f98637531db36897261f32cc4d4d6840397edfa8d1930c0ba0dd22fb589dc,sell,Mango,USD Coin,0.2214,17
2022-10-11 22:46:10.234355,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.2426,149
2022-10-11 22:46:10.234355,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0492,670
2022-10-11 22:46:10.234355,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0492,1001
2022-10-11 22:46:10.234355,903f28ab82e8198f8dfb4d59e78830091bb222be0ee8817e6751bdef8564a6e4,buy,Mango,USD Coin,0.065,7691
2022-10-11 22:46:10.234355,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.5,1
2022-10-11 22:46:10.234355,cb0a0c31cee0d64d31cd3a727098cae9810e82453f04774994ac00c1e7546689,buy,Mango,USD Coin,0.0479,776
2022-10-11 22:46:10.234355,cb0a0c31cee0d64d31cd3a727098cae9810e82453f04774994ac00c1e7546689,buy,Mango,USD Coin,0.05,1933
2022-10-11 22:46:10.234355,Raydium,buy,Mango,USD Coin,0.05,436
2022-10-11 22:46:10.234355,Raydium,buy,Mango,USD Coin,0.065,387
2022-10-11 22:46:10.234355,Raydium,buy,Mango,USD Coin,0.065,751
2022-10-11 22:46:10.234355,Raydium,buy,Mango,USD Coin,0.065,687
2022-10-11 22:46:10.234355,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.065,892
2022-10-11 22:46:04.430391,8d8f9edba004578dc7289e53e2232bee5a3e39a90cf81724a21482932761205c,buy,Mango,USD Coin,0.0491,1134
2022-10-11 22:46:04.430391,e0fa35bcfeac43e9b09247aca2a01e5314838a4e5eadc78e47af43f5b04485b6,buy,Mango,USD Coin,0.0508,1840
2022-10-11 22:46:04.430391,e0fa35bcfeac43e9b09247aca2a01e5314838a4e5eadc78e47af43f5b04485b6,buy,Mango,USD Coin,0.41,854
2022-10-11 22:46:04.430391,e0fa35bcfeac43e9b09247aca2a01e5314838a4e5eadc78e47af43f5b04485b6,buy,Mango,USD Coin,0.0488,1766
2022-10-11 22:46:04.430391,e0fa35bcfeac43e9b09247aca2a01e5314838a4e5eadc78e47af43f5b04485b6,buy,Mango,USD Coin,0.41,1
2022-10-11 22:46:04.430391,8d8f9edba004578dc7289e53e2232bee5a3e39a90cf81724a21482932761205c,buy,Mango,USD Coin,0.0481,1201
2022-10-11 22:46:04.430391,8d8f9edba004578dc7289e53e2232bee5a3e39a90cf81724a21482932761205c,buy,Mango,USD Coin,0.41,130
2022-10-11 22:46:04.430391,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0491,580
2022-10-11 22:46:04.430391,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.41,35
2022-10-11 22:46:04.430391,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.5,414
2022-10-11 22:45:58.973858,a8cf63ae411653291f11bbd14ae07e53af0c095f160e6488e0e535472106fecb,buy,Mango,USD Coin,0.0612,3151
2022-10-11 22:45:58.973858,09a2555107201310a50f8f49d835a3bc76ace756548159c5aa9cfb9a6c46ffc2,buy,Mango,USD Coin,0.0612,4112
2022-10-11 22:45:58.973858,09a2555107201310a50f8f49d835a3bc76ace756548159c5aa9cfb9a6c46ffc2,buy,Mango,USD Coin,0.41,695
2022-10-11 22:45:58.973858,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.0483,1034
2022-10-11 22:45:58.973858,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.0612,896
2022-10-11 22:45:52.91762,Alameda,sell,Mango,USD Coin,0.0494,4
2022-10-11 22:45:52.91762,Mango,sell,Mango,USD Coin,0.2952,744
2022-10-11 22:45:52.91762,Mango,sell,Mango,USD Coin,0.2965,442
2022-10-11 22:45:52.91762,903f28ab82e8198f8dfb4d59e78830091bb222be0ee8817e6751bdef8564a6e4,buy,Mango,USD Coin,0.2867,768
2022-10-11 22:45:52.91762,903f28ab82e8198f8dfb4d59e78830091bb222be0ee8817e6751bdef8564a6e4,buy,Mango,USD Coin,0.2879,544
2022-10-11 22:45:52.91762,903f28ab82e8198f8dfb4d59e78830091bb222be0ee8817e6751bdef8564a6e4,buy,Mango,USD Coin,0.2892,839
2022-10-11 22:45:52.91762,Raydium,buy,Mango,USD Coin,0.0565,659
2022-10-11 22:45:52.91762,Raydium,buy,Mango,USD Coin,0.0565,679
2022-10-11 22:45:52.91762,Raydium,buy,Mango,USD Coin,0.0565,766
2022-10-11 22:45:52.91762,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.41,31
2022-10-11 22:45:52.91762,Mango,sell,Mango,USD Coin,0.2977,814
2022-10-11 22:45:52.91762,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0503,1731
2022-10-11 22:45:52.91762,903f28ab82e8198f8dfb4d59e78830091bb222be0ee8817e6751bdef8564a6e4,buy,Mango,USD Coin,0.41,54
2022-10-11 22:45:52.91762,903f28ab82e8198f8dfb4d59e78830091bb222be0ee8817e6751bdef8564a6e4,buy,Mango,USD Coin,0.0565,3984
2022-10-11 22:45:47.078387,Alameda,sell,Mango,USD Coin,0.0509,4
2022-10-11 22:45:47.078387,8e66576acbfa17adaccd39a503ae7a38274d9580853d31c01141d290bf35df9e,buy,Mango,USD Coin,0.3224,596
2022-10-11 22:45:47.078387,8e66576acbfa17adaccd39a503ae7a38274d9580853d31c01141d290bf35df9e,buy,Mango,USD Coin,0.0659,3948
2022-10-11 22:45:47.078387,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0659,1516
2022-10-11 22:45:47.078387,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0659,379
2022-10-11 22:45:47.078387,Raydium,buy,Mango,USD Coin,0.0659,661
2022-10-11 22:45:47.078387,Raydium,buy,Mango,USD Coin,0.0659,545
2022-10-11 22:45:47.078387,Raydium,buy,Mango,USD Coin,0.0659,763
2022-10-11 22:45:41.282661,Alameda,sell,Mango,USD Coin,0.3302,4530
2022-10-11 22:45:41.282661,Alameda,sell,Mango,USD Coin,0.3483,502
2022-10-11 22:45:41.282661,Alameda,sell,Mango,USD Coin,0.3498,721
2022-10-11 22:45:41.282661,Alameda,sell,Mango,USD Coin,0.0527,1
2022-10-11 22:45:41.282661,Alameda,sell,Mango,USD Coin,0.3468,705
2022-10-11 22:45:41.282661,Alameda,sell,Mango,USD Coin,0.3378,1899
2022-10-11 22:45:41.282661,Alameda,sell,Mango,USD Coin,0.3423,1877
2022-10-11 22:45:41.282661,Alameda,sell,Mango,USD Coin,0.3453,531
2022-10-11 22:45:24.294362,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.48,111
2022-10-11 22:45:24.294362,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0672,6653
2022-10-11 22:45:18.672184,cb0a0c31cee0d64d31cd3a727098cae9810e82453f04774994ac00c1e7546689,buy,Mango,USD Coin,0.0672,1572
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.0563,11
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.0588,19
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.0593,4
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.0601,19
2022-10-11 22:45:13.041242,8212ea59aaa9793811a7f659fb99b90e18621108936d65dc826961e7936b22c0,buy,Mango,USD Coin,0.48,4
2022-10-11 22:45:13.041242,8212ea59aaa9793811a7f659fb99b90e18621108936d65dc826961e7936b22c0,buy,Mango,USD Coin,0.4,1
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.3784,4068
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.387,1874
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.3922,1675
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.3956,556
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.3974,649
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.3991,467
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.4008,662
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.0538,19
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.0543,1
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.0544,4
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.055,18
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.056,4
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.0576,19
2022-10-11 22:45:13.041242,Alameda,sell,Mango,USD Coin,0.0576,4
2022-10-11 22:45:07.176532,a8cf63ae411653291f11bbd14ae07e53af0c095f160e6488e0e535472106fecb,buy,Mango,USD Coin,0.4,17
2022-10-11 22:45:07.176532,903f28ab82e8198f8dfb4d59e78830091bb222be0ee8817e6751bdef8564a6e4,buy,Mango,USD Coin,0.4331,595
2022-10-11 22:45:07.176532,903f28ab82e8198f8dfb4d59e78830091bb222be0ee8817e6751bdef8564a6e4,buy,Mango,USD Coin,0.0648,9199
2022-10-11 22:44:54.100213,Alameda,sell,Mango,USD Coin,0.5422,408
2022-10-11 22:44:54.100213,Alameda,sell,Mango,USD Coin,0.5446,598
2022-10-11 22:44:54.100213,Alameda,sell,Mango,USD Coin,0.547,381
2022-10-11 22:44:54.100213,Alameda,sell,Mango,USD Coin,0.5493,373
2022-10-11 22:44:54.100213,Mango,sell,Mango,USD Coin,0.5493,200
2022-10-11 22:44:54.100213,Raydium,buy,Mango,USD Coin,0.46,1
2022-10-11 22:44:54.100213,Alameda,sell,Mango,USD Coin,0.5375,1507
2022-10-11 22:44:54.100213,903f28ab82e8198f8dfb4d59e78830091bb222be0ee8817e6751bdef8564a6e4,buy,Mango,USD Coin,0.46,6
2022-10-11 22:44:54.100203,Alameda,sell,Mango,USD Coin,0.0626,19
2022-10-11 22:44:54.100203,Alameda,sell,Mango,USD Coin,0.0613,11
2022-10-11 22:44:54.100203,6c8816eeb636e7b7514c0a12bc8a4d18c7372a54a3492af432300e20e832d3d3,buy,Mango,USD Coin,0.3,330
2022-10-11 22:44:54.100203,6c8816eeb636e7b7514c0a12bc8a4d18c7372a54a3492af432300e20e832d3d3,buy,Mango,USD Coin,0.9,28
2022-10-11 22:44:54.100203,8d8f9edba004578dc7289e53e2232bee5a3e39a90cf81724a21482932761205c,buy,Mango,USD Coin,0.0694,1604
2022-10-11 22:44:54.100203,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.0694,1427
2022-10-11 22:44:54.100203,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.0694,1759
2022-10-11 22:44:54.100203,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.0694,1753
2022-10-11 22:44:54.100203,c4f8c525b4d8139a1e54b3fda2cc138499c98522efa9aa8c1ba2704094fb6564,buy,Mango,USD Coin,0.0694,1524
2022-10-11 22:44:54.100203,8d8f9edba004578dc7289e53e2232bee5a3e39a90cf81724a21482932761205c,buy,Mango,USD Coin,0.0694,1604
2022-10-11 22:44:54.100203,Alameda,sell,Mango,USD Coin,0.079,8000
2022-10-11 22:44:54.100203,Mango,sell,Mango,USD Coin,0.5053,433
2022-10-11 22:44:54.100203,Mango,sell,Mango,USD Coin,0.5075,567
2022-10-11 22:44:54.100203,Alameda,sell,Mango,USD Coin,0.5186,3551
2022-10-11 22:44:54.100203,Alameda,sell,Mango,USD Coin,0.5304,1521
2022-10-11 22:44:54.100203,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.9,8
2022-10-11 22:44:54.100203,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.0694,1638
2022-10-11 22:44:54.100203,Alameda,sell,Mango,USD Coin,0.075,107
2022-10-11 22:44:54.100203,Alameda,sell,Mango,USD Coin,0.0725,345
2022-10-11 22:44:54.100203,Alameda,sell,Mango,USD Coin,0.0634,5993
2022-10-11 22:44:00.667316,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.3477,100
2022-10-11 22:44:00.667316,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.079,2000
2022-10-11 22:43:54.724722,Mango,buy,Mango,USD Coin,0.1205,1445
2022-10-11 22:43:54.724722,Mango,buy,Mango,USD Coin,0.122,639
2022-10-11 22:43:54.724722,Mango,buy,Mango,USD Coin,0.1215,1348
2022-10-11 22:43:54.724722,Mango,buy,Mango,USD Coin,0.121,579
2022-10-11 22:43:54.724695,09a2555107201310a50f8f49d835a3bc76ace756548159c5aa9cfb9a6c46ffc2,sell,Mango,USD Coin,0.5159,199
2022-10-11 22:43:54.724695,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.5279,95
2022-10-11 22:43:54.724695,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.5257,578
2022-10-11 22:43:54.724695,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.5234,419
2022-10-11 22:43:54.724695,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.5212,557
2022-10-11 22:43:54.724695,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,buy,Mango,USD Coin,0.9,5520
2022-10-11 22:43:54.724695,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,buy,Mango,USD Coin,0.12,248
2022-10-11 22:43:54.724695,Mango,buy,Mango,USD Coin,0.123,627
2022-10-11 22:43:54.724695,e0fa35bcfeac43e9b09247aca2a01e5314838a4e5eadc78e47af43f5b04485b6,buy,Mango,USD Coin,0.46,26
2022-10-11 22:43:54.724695,6c8816eeb636e7b7514c0a12bc8a4d18c7372a54a3492af432300e20e832d3d3,buy,Mango,USD Coin,0.46,54
2022-10-11 22:43:54.724695,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.46,107
2022-10-11 22:43:54.724695,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.46,54
2022-10-11 22:43:54.724695,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.46,1088
2022-10-11 22:43:54.724695,Mango,sell,Mango,USD Coin,0.487,3761
2022-10-11 22:43:54.724695,Mango,sell,Mango,USD Coin,0.4982,1515
2022-10-11 22:43:54.724695,Mango,sell,Mango,USD Coin,0.5048,1578
2022-10-11 22:43:54.724695,Mango,sell,Mango,USD Coin,0.5093,433
2022-10-11 22:43:54.724695,Mango,sell,Mango,USD Coin,0.5115,577
2022-10-11 22:43:54.724695,Mango,sell,Mango,USD Coin,0.5137,411
2022-10-11 22:43:54.724695,Mango,sell,Mango,USD Coin,0.5159,389
2022-10-11 22:42:58.314713,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.1295,1291
2022-10-11 22:42:58.314713,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.1295,280
2022-10-11 22:42:58.314713,052a204c36e4b806ce32b539474b8e6db78955e64b66043fbba431ef289a3d30,sell,Mango,USD Coin,0.1295,12
2022-10-11 22:42:58.314713,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,sell,Mango,USD Coin,0.1295,194
2022-10-11 22:42:58.314713,052a204c36e4b806ce32b539474b8e6db78955e64b66043fbba431ef289a3d30,sell,Mango,USD Coin,0.1295,2111
2022-10-11 22:42:58.314713,09a2555107201310a50f8f49d835a3bc76ace756548159c5aa9cfb9a6c46ffc2,sell,Mango,USD Coin,0.1295,714
2022-10-11 22:42:58.314713,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.1295,1000
2022-10-11 22:42:58.314713,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.1295,2000
2022-10-11 22:42:58.314713,lr1227.sol,sell,Mango,USD Coin,0.1295,9557
2022-10-11 22:42:58.314713,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.1285,709
2022-10-11 22:42:42.76094,Mango,buy,Mango,USD Coin,0.1611,455
2022-10-11 22:42:42.76094,Mango,buy,Mango,USD Coin,0.1605,660
2022-10-11 22:42:42.76094,Mango,buy,Mango,USD Coin,0.1598,1179
2022-10-11 22:41:51.461264,09a2555107201310a50f8f49d835a3bc76ace756548159c5aa9cfb9a6c46ffc2,buy,Mango,USD Coin,0.1774,22
2022-10-11 22:41:40.456694,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.2021,110
2022-10-11 22:41:34.794592,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.1295,2000
2022-10-11 22:41:34.794592,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.1295,990
2022-10-11 22:41:34.794592,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.1554,10
2022-10-11 22:41:29.38144,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.2256,594
2022-10-11 22:41:29.38144,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.2266,457
2022-10-11 22:41:29.38144,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.2275,949
2022-10-11 22:40:53.550534,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,buy,Mango,USD Coin,0.7,200
2022-10-11 22:40:53.550534,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.1295,2000
2022-10-11 22:40:53.550534,Mango,sell,Mango,USD Coin,0.2724,854
2022-10-11 22:40:53.550534,Mango,sell,Mango,USD Coin,0.2713,454
2022-10-11 22:40:53.550534,Mango,sell,Mango,USD Coin,0.2701,932
2022-10-11 22:40:53.550534,Mango,sell,Mango,USD Coin,0.2689,512
2022-10-11 22:40:53.550534,Mango,sell,Mango,USD Coin,0.2666,2154
2022-10-11 22:40:53.550534,Mango,sell,Mango,USD Coin,0.2631,1092
2022-10-11 22:40:53.550534,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,buy,Mango,USD Coin,0.4,50000
2022-10-11 22:40:53.550534,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,buy,Mango,USD Coin,0.745,112
2022-10-11 22:40:53.550534,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,buy,Mango,USD Coin,0.789,317
2022-10-11 22:40:53.550534,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,buy,Mango,USD Coin,0.79,1001
2022-10-11 22:40:53.550534,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,buy,Mango,USD Coin,0.795,595
2022-10-11 22:40:53.550534,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,buy,Mango,USD Coin,0.813,713
2022-10-11 22:40:53.550534,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,buy,Mango,USD Coin,0.84,88
2022-10-11 22:40:53.550534,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,buy,Mango,USD Coin,0.91,8348
2022-10-11 22:40:53.550534,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.1295,1000
2022-10-11 22:40:53.550534,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,sell,Mango,USD Coin,0.1295,1060
2022-10-11 22:39:52.3991,lr1227.sol,sell,Mango,USD Coin,0.1295,1600
2022-10-11 22:39:07.87183,0e91e11dc5c58739573cd4fc2dbe30df3ff6b6e9e1514e4d82635395a7b2f881,buy,Mango,USD Coin,0.2,395
